type,queueSize,generated,collected,elapsedInMicros,retryOnFull
MutexBased,900,177000,177000,27448,1
MutexBased,900,177000,126848,18746,0
MutexBased,1000,177000,177000,30865,1
MutexBased,1000,177000,139963,26340,0
MutexBased,1100,177000,177000,30017,1
MutexBased,1100,177000,139911,22779,0
MutexBased,1200,177000,177000,30394,1
MutexBased,1200,177000,148156,26552,0
MutexBased,1300,177000,177000,28414,1
MutexBased,1300,177000,142456,23494,0
MutexBased,1400,177000,177000,31489,1
MutexBased,1400,177000,151210,26207,0
MutexBased,1500,177000,177000,32274,1
MutexBased,1500,177000,114015,20231,0
MutexBased,1600,177000,177000,30875,1
MutexBased,1600,177000,120502,21620,0
MutexBased,1700,177000,177000,26596,1
MutexBased,1700,177000,138625,19108,0
MutexBased,1800,177000,177000,31016,1
MutexBased,1800,177000,119774,21482,0
MutexBased,1900,177000,177000,28287,1
MutexBased,1900,177000,172120,25932,0
MutexBased,2000,177000,177000,30360,1
MutexBased,2000,177000,134865,21610,0
MutexBased,100,178000,178000,33674,1
MutexBased,100,178000,89260,18507,0
MutexBased,200,178000,178000,35341,1
MutexBased,200,178000,124814,24813,0
MutexBased,300,178000,178000,32013,1
MutexBased,300,178000,133325,29439,0
MutexBased,400,178000,178000,31585,1
MutexBased,400,178000,152042,26828,0
MutexBased,500,178000,178000,30983,1
MutexBased,500,178000,131888,22100,0
MutexBased,600,178000,178000,30946,1
MutexBased,600,178000,130787,23104,0
MutexBased,700,178000,178000,34906,1
MutexBased,700,178000,146943,27799,0
MutexBased,800,178000,178000,28247,1
MutexBased,800,178000,139870,22863,0
MutexBased,900,178000,178000,29809,1
MutexBased,900,178000,159005,24438,0
MutexBased,1000,178000,178000,30753,1
MutexBased,1000,178000,158137,28562,0
MutexBased,1100,178000,178000,29056,1
MutexBased,1100,178000,113849,19858,0
MutexBased,1200,178000,178000,31440,1
MutexBased,1200,178000,124868,21596,0
MutexBased,1300,178000,178000,31990,1
MutexBased,1300,178000,159288,27172,0
MutexBased,1400,178000,178000,29741,1
MutexBased,1400,178000,140501,26484,0
MutexBased,1500,178000,178000,33328,1
MutexBased,1500,178000,140752,24397,0
MutexBased,1600,178000,178000,29934,1
MutexBased,1600,178000,155038,26857,0
MutexBased,1700,178000,178000,26161,1
MutexBased,1700,178000,146062,22228,0
MutexBased,1800,178000,178000,32135,1
MutexBased,1800,178000,159281,28406,0
MutexBased,1900,178000,178000,28648,1
MutexBased,1900,178000,152255,24205,0
MutexBased,2000,178000,178000,28200,1
MutexBased,2000,178000,147343,23896,0
MutexBased,100,179000,179000,33167,1
MutexBased,100,179000,100913,19043,0
MutexBased,200,179000,179000,34000,1
MutexBased,200,179000,148839,29303,0
MutexBased,300,179000,179000,31894,1
MutexBased,300,179000,91499,19210,0
MutexBased,400,179000,179000,33781,1
MutexBased,400,179000,118174,24906,0
MutexBased,500,179000,179000,28837,1
MutexBased,500,179000,145502,27365,0
MutexBased,600,179000,179000,31136,1
MutexBased,600,179000,145170,25018,0
MutexBased,700,179000,179000,31484,1
MutexBased,700,179000,151944,27602,0
MutexBased,800,179000,179000,30670,1
MutexBased,800,179000,125287,22531,0
MutexBased,900,179000,179000,27445,1
MutexBased,900,179000,151112,21527,0
MutexBased,1000,179000,179000,30138,1
MutexBased,1000,179000,153506,25937,0
MutexBased,1100,179000,179000,28765,1
MutexBased,1100,179000,137144,25483,0
MutexBased,1200,179000,179000,30203,1
MutexBased,1200,179000,144715,23600,0
MutexBased,1300,179000,179000,29733,1
MutexBased,1300,179000,131509,21411,0
MutexBased,1400,179000,179000,32493,1
MutexBased,1400,179000,118720,21417,0
MutexBased,1500,179000,179000,32743,1
MutexBased,1500,179000,119138,23028,0
MutexBased,1600,179000,179000,30363,1
MutexBased,1600,179000,154234,25805,0
MutexBased,1700,179000,179000,24923,1
MutexBased,1700,179000,162926,21760,0
MutexBased,1800,179000,179000,32874,1
MutexBased,1800,179000,161895,28025,0
MutexBased,1900,179000,179000,29753,1
MutexBased,1900,179000,155569,24094,0
MutexBased,2000,179000,179000,29281,1
MutexBased,2000,179000,172679,27981,0
MutexBased,100,180000,180000,33544,1
MutexBased,100,180000,112956,23235,0
MutexBased,200,180000,180000,36097,1
MutexBased,200,180000,106251,21601,0
MutexBased,300,180000,180000,34037,1
MutexBased,300,180000,89383,17458,0
MutexBased,400,180000,180000,34762,1
MutexBased,400,180000,112553,21823,0
MutexBased,500,180000,180000,26793,1
MutexBased,500,180000,110417,19589,0
MutexBased,600,180000,180000,32921,1
MutexBased,600,180000,111926,29256,0
MutexBased,700,180000,180000,32415,1
MutexBased,700,180000,159478,28233,0
MutexBased,800,180000,180000,32324,1
MutexBased,800,180000,134247,23897,0
MutexBased,900,180000,180000,26696,1
MutexBased,900,180000,126944,18977,0
MutexBased,1000,180000,180000,31549,1
MutexBased,1000,180000,135359,23668,0
MutexBased,1100,180000,180000,34831,1
MutexBased,1100,180000,129123,21587,0
MutexBased,1200,180000,180000,31611,1
MutexBased,1200,180000,118409,20154,0
MutexBased,1300,180000,180000,30032,1
MutexBased,1300,180000,118403,22106,0
MutexBased,1400,180000,180000,32360,1
MutexBased,1400,180000,162414,28011,0
MutexBased,1500,180000,180000,32280,1
MutexBased,1500,180000,123867,23264,0
MutexBased,1600,180000,180000,29297,1
MutexBased,1600,180000,122285,22904,0
MutexBased,1700,180000,180000,23502,1
MutexBased,1700,180000,176551,24537,0
MutexBased,1800,180000,180000,32475,1
MutexBased,1800,180000,107293,20798,0
MutexBased,1900,180000,180000,28301,1
MutexBased,1900,180000,163713,26026,0
MutexBased,2000,180000,180000,30923,1
MutexBased,2000,180000,137135,23145,0
MutexBased,100,181000,181000,35599,1
MutexBased,100,181000,84175,17475,0
MutexBased,200,181000,181000,37723,1
MutexBased,200,181000,143567,28742,0
MutexBased,300,181000,181000,32609,1
MutexBased,300,181000,125787,29850,0
MutexBased,400,181000,181000,34541,1
MutexBased,400,181000,115299,21717,0
MutexBased,500,181000,181000,33272,1
MutexBased,500,181000,147080,25110,0
MutexBased,600,181000,181000,30887,1
MutexBased,600,181000,162177,26959,0
MutexBased,700,181000,181000,32251,1
MutexBased,700,181000,152075,27576,0
MutexBased,800,181000,181000,30731,1
MutexBased,800,181000,43212,13192,0
MutexBased,900,181000,181000,28731,1
MutexBased,900,181000,150570,25250,0
MutexBased,1000,181000,181000,30911,1
MutexBased,1000,181000,141430,23209,0
MutexBased,1100,181000,181000,32459,1
MutexBased,1100,181000,152281,25600,0
MutexBased,1200,181000,181000,31360,1
MutexBased,1200,181000,174398,27826,0
MutexBased,1300,181000,181000,28989,1
MutexBased,1300,181000,134593,20939,0
MutexBased,1400,181000,181000,32197,1
MutexBased,1400,181000,167212,30185,0
MutexBased,1500,181000,181000,32767,1
MutexBased,1500,181000,133459,23963,0
MutexBased,1600,181000,181000,27251,1
MutexBased,1600,181000,129797,23973,0
MutexBased,1700,181000,181000,28128,1
MutexBased,1700,181000,149803,22165,0
MutexBased,1800,181000,181000,30632,1
MutexBased,1800,181000,119248,21673,0
MutexBased,1900,181000,181000,28682,1
MutexBased,1900,181000,116350,19582,0
MutexBased,2000,181000,181000,28909,1
MutexBased,2000,181000,161553,26435,0
MutexBased,100,182000,182000,34683,1
MutexBased,100,182000,123632,25745,0
MutexBased,200,182000,182000,35303,1
MutexBased,200,182000,127804,26669,0
MutexBased,300,182000,182000,36309,1
MutexBased,300,182000,120488,23784,0
MutexBased,400,182000,182000,37263,1
MutexBased,400,182000,142994,27331,0
MutexBased,500,182000,182000,36157,1
MutexBased,500,182000,124133,22924,0
MutexBased,600,182000,182000,31612,1
MutexBased,600,182000,90004,21164,0
MutexBased,700,182000,182000,32654,1
MutexBased,700,182000,128116,22659,0
MutexBased,800,182000,182000,33726,1
MutexBased,800,182000,147306,28125,0
MutexBased,900,182000,182000,34334,1
MutexBased,900,182000,152846,23343,0
MutexBased,1000,182000,182000,36051,1
MutexBased,1000,182000,166593,28871,0
MutexBased,1100,182000,182000,29927,1
MutexBased,1100,182000,105063,19276,0
MutexBased,1200,182000,182000,32177,1
MutexBased,1200,182000,173793,28673,0
MutexBased,1300,182000,182000,28811,1
MutexBased,1300,182000,113033,18098,0
MutexBased,1400,182000,182000,32626,1
MutexBased,1400,182000,160712,27995,0
MutexBased,1500,182000,182000,33926,1
MutexBased,1500,182000,144600,25609,0
MutexBased,1600,182000,182000,31473,1
MutexBased,1600,182000,103899,18943,0
MutexBased,1700,182000,182000,28375,1
MutexBased,1700,182000,151156,22165,0
MutexBased,1800,182000,182000,32327,1
MutexBased,1800,182000,151974,26623,0
MutexBased,1900,182000,182000,34779,1
MutexBased,1900,182000,180914,30244,0
MutexBased,2000,182000,182000,30644,1
MutexBased,2000,182000,149628,25653,0
MutexBased,100,183000,183000,38252,1
MutexBased,100,183000,119727,23690,0
MutexBased,200,183000,183000,35555,1
MutexBased,200,183000,130691,25776,0
MutexBased,300,183000,183000,34015,1
MutexBased,300,183000,143590,27299,0
MutexBased,400,183000,183000,33059,1
MutexBased,400,183000,126288,24199,0
MutexBased,500,183000,183000,33217,1
MutexBased,500,183000,85668,15439,0
MutexBased,600,183000,183000,33253,1
MutexBased,600,183000,156722,27833,0
MutexBased,700,183000,183000,31991,1
MutexBased,700,183000,130518,23190,0
MutexBased,800,183000,183000,32200,1
MutexBased,800,183000,115111,22091,0
MutexBased,900,183000,183000,27097,1
MutexBased,900,183000,133859,20879,0
MutexBased,1000,183000,183000,31382,1
MutexBased,1000,183000,155774,26025,0
MutexBased,1100,183000,183000,30441,1
MutexBased,1100,183000,130926,22861,0
MutexBased,1200,183000,183000,31252,1
MutexBased,1200,183000,164026,27044,0
MutexBased,1300,183000,183000,28546,1
MutexBased,1300,183000,106306,16771,0
MutexBased,1400,183000,183000,31971,1
MutexBased,1400,183000,139713,24781,0
MutexBased,1500,183000,183000,31517,1
MutexBased,1500,183000,135687,24855,0
MutexBased,1600,183000,183000,32045,1
MutexBased,1600,183000,126018,22521,0
MutexBased,1700,183000,183000,26681,1
MutexBased,1700,183000,147458,22208,0
MutexBased,1800,183000,183000,33264,1
MutexBased,1800,183000,159584,28714,0
MutexBased,1900,183000,183000,29243,1
MutexBased,1900,183000,159591,25291,0
MutexBased,2000,183000,183000,31628,1
MutexBased,2000,183000,145610,26990,0
MutexBased,100,184000,184000,41317,1
MutexBased,100,184000,111466,22826,0
MutexBased,200,184000,184000,36006,1
MutexBased,200,184000,138514,27072,0
MutexBased,300,184000,184000,44062,1
MutexBased,300,184000,117225,23106,0
MutexBased,400,184000,184000,36226,1
MutexBased,400,184000,144339,27500,0
MutexBased,500,184000,184000,31256,1
MutexBased,500,184000,132397,21856,0
MutexBased,600,184000,184000,32175,1
MutexBased,600,184000,141392,24423,0
MutexBased,700,184000,184000,33577,1
MutexBased,700,184000,143922,25417,0
MutexBased,800,184000,184000,32429,1
MutexBased,800,184000,165812,28800,0
MutexBased,900,184000,184000,28764,1
MutexBased,900,184000,177602,27426,0
MutexBased,1000,184000,184000,28809,1
MutexBased,1000,184000,143957,24440,0
MutexBased,1100,184000,184000,30510,1
MutexBased,1100,184000,125745,20887,0
MutexBased,1200,184000,184000,32676,1
MutexBased,1200,184000,146369,25939,0
MutexBased,1300,184000,184000,30289,1
MutexBased,1300,184000,175461,27467,0
MutexBased,1400,184000,184000,31697,1
MutexBased,1400,184000,173856,30397,0
MutexBased,1500,184000,184000,32824,1
MutexBased,1500,184000,149191,26485,0
MutexBased,1600,184000,184000,32500,1
MutexBased,1600,184000,129328,22247,0
MutexBased,1700,184000,184000,27432,1
MutexBased,1700,184000,155417,21672,0
MutexBased,1800,184000,184000,32325,1
MutexBased,1800,184000,156227,29095,0
MutexBased,1900,184000,184000,29091,1
MutexBased,1900,184000,148163,24065,0
MutexBased,2000,184000,184000,31222,1
MutexBased,2000,184000,143309,24598,0
MutexBased,100,185000,185000,35903,1
MutexBased,100,185000,91112,18882,0
MutexBased,200,185000,185000,35781,1
MutexBased,200,185000,143007,27769,0
MutexBased,300,185000,185000,34429,1
MutexBased,300,185000,123738,24901,0
MutexBased,400,185000,185000,35217,1
MutexBased,400,185000,149092,27501,0
MutexBased,500,185000,185000,30213,1
MutexBased,500,185000,155321,23491,0
MutexBased,600,185000,185000,35036,1
MutexBased,600,185000,150305,26844,0
MutexBased,700,185000,185000,36239,1
MutexBased,700,185000,57304,12259,0
MutexBased,800,185000,185000,30287,1
MutexBased,800,185000,162248,28006,0
MutexBased,900,185000,185000,28817,1
MutexBased,900,185000,138263,23049,0
MutexBased,1000,185000,185000,31251,1
MutexBased,1000,185000,134690,22285,0
MutexBased,1100,185000,185000,31078,1
MutexBased,1100,185000,141061,24743,0
MutexBased,1200,185000,185000,31113,1
MutexBased,1200,185000,115023,20894,0
MutexBased,1300,185000,185000,28564,1
MutexBased,1300,185000,116791,18503,0
MutexBased,1400,185000,185000,30799,1
MutexBased,1400,185000,161955,28625,0
MutexBased,1500,185000,185000,46181,1
MutexBased,1500,185000,140232,28064,0
MutexBased,1600,185000,185000,32669,1
MutexBased,1600,185000,169698,30589,0
MutexBased,1700,185000,185000,28245,1
MutexBased,1700,185000,131356,22770,0
MutexBased,1800,185000,185000,34719,1
MutexBased,1800,185000,137647,24323,0
MutexBased,1900,185000,185000,28951,1
MutexBased,1900,185000,112550,20856,0
MutexBased,2000,185000,185000,31025,1
MutexBased,2000,185000,134877,22980,0
MutexBased,100,186000,186000,36299,1
MutexBased,100,186000,95892,19318,0
MutexBased,200,186000,186000,35885,1
MutexBased,200,186000,135192,27267,0
MutexBased,300,186000,186000,36403,1
MutexBased,300,186000,142141,26210,0
MutexBased,400,186000,186000,33878,1
MutexBased,400,186000,144722,27541,0
MutexBased,500,186000,186000,29810,1
MutexBased,500,186000,135368,22569,0
MutexBased,600,186000,186000,31721,1
MutexBased,600,186000,137961,23989,0
MutexBased,700,186000,186000,33894,1
MutexBased,700,186000,122288,22890,0
MutexBased,800,186000,186000,34090,1
MutexBased,800,186000,136028,22461,0
MutexBased,900,186000,186000,31956,1
MutexBased,900,186000,138041,22602,0
MutexBased,1000,186000,186000,31959,1
MutexBased,1000,186000,151035,24804,0
MutexBased,1100,186000,186000,30327,1
MutexBased,1100,186000,128564,21128,0
MutexBased,1200,186000,186000,31176,1
MutexBased,1200,186000,149291,26284,0
MutexBased,1300,186000,186000,29275,1
MutexBased,1300,186000,120615,20042,0
MutexBased,1400,186000,186000,34166,1
MutexBased,1400,186000,125543,22419,0
MutexBased,1500,186000,186000,34227,1
MutexBased,1500,186000,145314,25010,0
MutexBased,1600,186000,186000,31779,1
MutexBased,1600,186000,124088,22457,0
MutexBased,1700,186000,186000,27798,1
MutexBased,1700,186000,139449,20110,0
MutexBased,1800,186000,186000,34946,1
MutexBased,1800,186000,141710,27103,0
MutexBased,1900,186000,186000,29083,1
MutexBased,1900,186000,150695,23003,0
MutexBased,2000,186000,186000,30636,1
MutexBased,2000,186000,123786,20929,0
MutexBased,100,187000,187000,40868,1
MutexBased,100,187000,105059,20764,0
MutexBased,200,187000,187000,36953,1
MutexBased,200,187000,129684,25656,0
MutexBased,300,187000,187000,34638,1
MutexBased,300,187000,150635,28012,0
MutexBased,400,187000,187000,36110,1
MutexBased,400,187000,152021,29217,0
MutexBased,500,187000,187000,31057,1
MutexBased,500,187000,149211,24402,0
MutexBased,600,187000,187000,32219,1
MutexBased,600,187000,132124,23056,0
MutexBased,700,187000,187000,35586,1
MutexBased,700,187000,145077,25146,0
MutexBased,800,187000,187000,32112,1
MutexBased,800,187000,80025,15166,0
MutexBased,900,187000,187000,28756,1
MutexBased,900,187000,123667,20327,0
MutexBased,1000,187000,187000,31412,1
MutexBased,1000,187000,146632,25157,0
MutexBased,1100,187000,187000,31345,1
MutexBased,1100,187000,128708,21187,0
MutexBased,1200,187000,187000,31583,1
MutexBased,1200,187000,158614,26851,0
MutexBased,1300,187000,187000,34266,1
MutexBased,1300,187000,112664,21086,0
MutexBased,1400,187000,187000,34055,1
MutexBased,1400,187000,158857,28471,0
MutexBased,1500,187000,187000,33643,1
MutexBased,1500,187000,156770,27299,0
MutexBased,1600,187000,187000,32145,1
MutexBased,1600,187000,117381,20286,0
MutexBased,1700,187000,187000,26702,1
MutexBased,1700,187000,99350,15495,0
MutexBased,1800,187000,187000,33410,1
MutexBased,1800,187000,112984,20659,0
MutexBased,1900,187000,187000,29968,1
MutexBased,1900,187000,102070,18752,0
MutexBased,2000,187000,187000,35374,1
MutexBased,2000,187000,127253,20892,0
MutexBased,100,188000,188000,37583,1
MutexBased,100,188000,78201,16334,0
MutexBased,200,188000,188000,37302,1
MutexBased,200,188000,125886,24417,0
MutexBased,300,188000,188000,34241,1
MutexBased,300,188000,114931,22616,0
MutexBased,400,188000,188000,33878,1
MutexBased,400,188000,136087,25756,0
MutexBased,500,188000,188000,31154,1
MutexBased,500,188000,167581,26281,0
MutexBased,600,188000,188000,32453,1
MutexBased,600,188000,161344,26966,0
MutexBased,700,188000,188000,32826,1
MutexBased,700,188000,156279,28574,0
MutexBased,800,188000,188000,32581,1
MutexBased,800,188000,126550,21243,0
MutexBased,900,188000,188000,27148,1
MutexBased,900,188000,64226,13882,0
MutexBased,1000,188000,188000,34080,1
MutexBased,1000,188000,143822,24195,0
MutexBased,1100,188000,188000,32522,1
MutexBased,1100,188000,149290,24466,0
MutexBased,1200,188000,188000,31065,1
MutexBased,1200,188000,139416,23856,0
MutexBased,1300,188000,188000,28564,1
MutexBased,1300,188000,103222,19466,0
MutexBased,1400,188000,188000,32851,1
MutexBased,1400,188000,131515,26332,0
MutexBased,1500,188000,188000,32156,1
MutexBased,1500,188000,142972,25290,0
MutexBased,1600,188000,188000,32134,1
MutexBased,1600,188000,143939,24624,0
MutexBased,1700,188000,188000,32233,1
MutexBased,1700,188000,163676,24685,0
MutexBased,1800,188000,188000,32560,1
MutexBased,1800,188000,152749,28428,0
MutexBased,1900,188000,188000,29619,1
MutexBased,1900,188000,155003,25812,0
MutexBased,2000,188000,188000,31263,1
MutexBased,2000,188000,124214,21491,0
MutexBased,100,189000,189000,36959,1
MutexBased,100,189000,121643,23831,0
MutexBased,200,189000,189000,36281,1
MutexBased,200,189000,120431,27340,0
MutexBased,300,189000,189000,35749,1
MutexBased,300,189000,82837,18872,0
MutexBased,400,189000,189000,37406,1
MutexBased,400,189000,81517,19287,0
MutexBased,500,189000,189000,36449,1
MutexBased,500,189000,137538,24263,0
MutexBased,600,189000,189000,34241,1
MutexBased,600,189000,138012,24818,0
MutexBased,700,189000,189000,33969,1
MutexBased,700,189000,150380,27362,0
MutexBased,800,189000,189000,34672,1
MutexBased,800,189000,149912,26154,0
MutexBased,900,189000,189000,32421,1
MutexBased,900,189000,131990,21095,0
MutexBased,1000,189000,189000,30865,1
MutexBased,1000,189000,122534,22656,0
MutexBased,1100,189000,189000,30120,1
MutexBased,1100,189000,153977,25475,0
MutexBased,1200,189000,189000,32486,1
MutexBased,1200,189000,132950,22143,0
MutexBased,1300,189000,189000,28091,1
MutexBased,1300,189000,142773,22738,0
MutexBased,1400,189000,189000,33449,1
MutexBased,1400,189000,183548,31466,0
MutexBased,1500,189000,189000,34103,1
MutexBased,1500,189000,155053,27629,0
MutexBased,1600,189000,189000,33586,1
MutexBased,1600,189000,137226,24465,0
MutexBased,1700,189000,189000,27637,1
MutexBased,1700,189000,96988,21252,0
MutexBased,1800,189000,189000,34954,1
MutexBased,1800,189000,136150,24141,0
MutexBased,1900,189000,189000,28844,1
MutexBased,1900,189000,133587,21431,0
MutexBased,2000,189000,189000,32638,1
MutexBased,2000,189000,132694,21684,0
MutexBased,100,190000,190000,40040,1
MutexBased,100,190000,71693,16443,0
MutexBased,200,190000,190000,39204,1
MutexBased,200,190000,148118,27961,0
MutexBased,300,190000,190000,36285,1
MutexBased,300,190000,145637,27894,0
MutexBased,400,190000,190000,33185,1
MutexBased,400,190000,149788,27164,0
MutexBased,500,190000,190000,29200,1
MutexBased,500,190000,127887,20783,0
MutexBased,600,190000,190000,33353,1
MutexBased,600,190000,159077,28326,0
MutexBased,700,190000,190000,33650,1
MutexBased,700,190000,118309,21551,0
MutexBased,800,190000,190000,32339,1
MutexBased,800,190000,135474,23844,0
MutexBased,900,190000,190000,28493,1
MutexBased,900,190000,92008,14569,0
MutexBased,1000,190000,190000,30751,1
MutexBased,1000,190000,154831,26147,0
MutexBased,1100,190000,190000,32799,1
MutexBased,1100,190000,154502,26191,0
MutexBased,1200,190000,190000,32608,1
MutexBased,1200,190000,128183,22413,0
MutexBased,1300,190000,190000,30533,1
MutexBased,1300,190000,147413,23809,0
MutexBased,1400,190000,190000,34567,1
MutexBased,1400,190000,163557,30248,0
MutexBased,1500,190000,190000,34034,1
MutexBased,1500,190000,158894,27397,0
MutexBased,1600,190000,190000,34192,1
MutexBased,1600,190000,173055,29353,0
MutexBased,1700,190000,190000,26481,1
MutexBased,1700,190000,126374,19176,0
MutexBased,1800,190000,190000,34523,1
MutexBased,1800,190000,163876,29103,0
MutexBased,1900,190000,190000,29960,1
MutexBased,1900,190000,146997,23856,0
MutexBased,2000,190000,190000,31741,1
MutexBased,2000,190000,131043,24186,0
MutexBased,100,191000,191000,39279,1
MutexBased,100,191000,103566,19886,0
MutexBased,200,191000,191000,36885,1
MutexBased,200,191000,131181,27455,0
MutexBased,300,191000,191000,36440,1
MutexBased,300,191000,125209,23812,0
MutexBased,400,191000,191000,37805,1
MutexBased,400,191000,139074,28084,0
MutexBased,500,191000,191000,38548,1
MutexBased,500,191000,142213,24260,0
MutexBased,600,191000,191000,35349,1
MutexBased,600,191000,143154,25326,0
MutexBased,700,191000,191000,33018,1
MutexBased,700,191000,155954,27671,0
MutexBased,800,191000,191000,34209,1
MutexBased,800,191000,169165,27778,0
MutexBased,900,191000,191000,31472,1
MutexBased,900,191000,130886,24174,0
MutexBased,1000,191000,191000,32246,1
MutexBased,1000,191000,127928,21854,0
MutexBased,1100,191000,191000,32638,1
MutexBased,1100,191000,169697,29135,0
MutexBased,1200,191000,191000,33176,1
MutexBased,1200,191000,113741,20432,0
MutexBased,1300,191000,191000,39736,1
MutexBased,1300,191000,129165,20944,0
MutexBased,1400,191000,191000,33056,1
MutexBased,1400,191000,147714,26309,0
MutexBased,1500,191000,191000,37221,1
MutexBased,1500,191000,150502,27250,0
MutexBased,1600,191000,191000,34337,1
MutexBased,1600,191000,111591,19606,0
MutexBased,1700,191000,191000,28590,1
MutexBased,1700,191000,142633,20728,0
MutexBased,1800,191000,191000,36075,1
MutexBased,1800,191000,171064,28532,0
MutexBased,1900,191000,191000,30742,1
MutexBased,1900,191000,160160,24873,0
MutexBased,2000,191000,191000,30577,1
MutexBased,2000,191000,114134,19343,0
MutexBased,100,192000,192000,40421,1
MutexBased,100,192000,104967,21215,0
MutexBased,200,192000,192000,38210,1
MutexBased,200,192000,147938,29310,0
MutexBased,300,192000,192000,35677,1
MutexBased,300,192000,119982,24075,0
MutexBased,400,192000,192000,35418,1
MutexBased,400,192000,105964,20021,0
MutexBased,500,192000,192000,30681,1
MutexBased,500,192000,162862,26020,0
MutexBased,600,192000,192000,34831,1
MutexBased,600,192000,161951,26911,0
MutexBased,700,192000,192000,34665,1
MutexBased,700,192000,166700,28787,0
MutexBased,800,192000,192000,32996,1
MutexBased,800,192000,137164,23204,0
MutexBased,900,192000,192000,28625,1
MutexBased,900,192000,153672,22634,0
MutexBased,1000,192000,192000,31743,1
MutexBased,1000,192000,147629,25898,0
MutexBased,1100,192000,192000,31231,1
MutexBased,1100,192000,145882,23892,0
MutexBased,1200,192000,192000,31773,1
MutexBased,1200,192000,136890,23664,0
MutexBased,1300,192000,192000,30725,1
MutexBased,1300,192000,146579,23731,0
MutexBased,1400,192000,192000,34560,1
MutexBased,1400,192000,116573,21334,0
MutexBased,1500,192000,192000,34901,1
MutexBased,1500,192000,162096,29030,0
MutexBased,1600,192000,192000,33693,1
MutexBased,1600,192000,161315,28501,0
MutexBased,1700,192000,192000,29427,1
MutexBased,1700,192000,168983,25403,0
MutexBased,1800,192000,192000,33406,1
MutexBased,1800,192000,177051,30755,0
MutexBased,1900,192000,192000,29567,1
MutexBased,1900,192000,164906,25110,0
MutexBased,2000,192000,192000,32147,1
MutexBased,2000,192000,130786,22515,0
MutexBased,100,193000,193000,39288,1
MutexBased,100,193000,84811,18151,0
MutexBased,200,193000,193000,39313,1
MutexBased,200,193000,149537,30236,0
MutexBased,300,193000,193000,36403,1
MutexBased,300,193000,122916,25026,0
MutexBased,400,193000,193000,35183,1
MutexBased,400,193000,124713,24708,0
MutexBased,500,193000,193000,31850,1
MutexBased,500,193000,158904,27714,0
MutexBased,600,193000,193000,34544,1
MutexBased,600,193000,167013,29480,0
MutexBased,700,193000,193000,34011,1
MutexBased,700,193000,165279,28402,0
MutexBased,800,193000,193000,33386,1
MutexBased,800,193000,135736,23535,0
MutexBased,900,193000,193000,32845,1
MutexBased,900,193000,129738,20319,0
MutexBased,1000,193000,193000,33208,1
MutexBased,1000,193000,162496,27163,0
MutexBased,1100,193000,193000,37969,1
MutexBased,1100,193000,154128,27580,0
MutexBased,1200,193000,193000,33945,1
MutexBased,1200,193000,172354,30307,0
MutexBased,1300,193000,193000,32451,1
MutexBased,1300,193000,104672,16991,0
MutexBased,1400,193000,193000,34401,1
MutexBased,1400,193000,170626,32528,0
MutexBased,1500,193000,193000,34949,1
MutexBased,1500,193000,143584,24830,0
MutexBased,1600,193000,193000,34988,1
MutexBased,1600,193000,136453,23649,0
MutexBased,1700,193000,193000,27434,1
MutexBased,1700,193000,111886,16584,0
MutexBased,1800,193000,193000,35200,1
MutexBased,1800,193000,166787,28925,0
MutexBased,1900,193000,193000,34847,1
MutexBased,1900,193000,174631,27808,0
MutexBased,2000,193000,193000,31689,1
MutexBased,2000,193000,147120,25053,0
MutexBased,100,194000,194000,37140,1
MutexBased,100,194000,128170,25357,0
MutexBased,200,194000,194000,38304,1
MutexBased,200,194000,146905,29583,0
MutexBased,300,194000,194000,37250,1
MutexBased,300,194000,138526,25491,0
MutexBased,400,194000,194000,35314,1
MutexBased,400,194000,177447,29985,0
MutexBased,500,194000,194000,32816,1
MutexBased,500,194000,100353,17395,0
MutexBased,600,194000,194000,32524,1
MutexBased,600,194000,133973,25211,0
MutexBased,700,194000,194000,33872,1
MutexBased,700,194000,140101,24271,0
MutexBased,800,194000,194000,33889,1
MutexBased,800,194000,150044,24478,0
MutexBased,900,194000,194000,31884,1
MutexBased,900,194000,148278,23793,0
MutexBased,1000,194000,194000,33100,1
MutexBased,1000,194000,160368,26671,0
MutexBased,1100,194000,194000,33139,1
MutexBased,1100,194000,176664,28651,0
MutexBased,1200,194000,194000,32423,1
MutexBased,1200,194000,178745,30335,0
MutexBased,1300,194000,194000,33180,1
MutexBased,1300,194000,121488,20084,0
MutexBased,1400,194000,194000,35276,1
MutexBased,1400,194000,159230,28350,0
MutexBased,1500,194000,194000,36809,1
MutexBased,1500,194000,140095,24494,0
MutexBased,1600,194000,194000,32212,1
MutexBased,1600,194000,117476,20901,0
MutexBased,1700,194000,194000,25340,1
MutexBased,1700,194000,115783,16942,0
MutexBased,1800,194000,194000,34609,1
MutexBased,1800,194000,180696,31998,0
MutexBased,1900,194000,194000,31638,1
MutexBased,1900,194000,178235,28459,0
MutexBased,2000,194000,194000,32952,1
MutexBased,2000,194000,150765,25896,0
MutexBased,100,195000,195000,37489,1
MutexBased,100,195000,97034,19103,0
MutexBased,200,195000,195000,39101,1
MutexBased,200,195000,133121,27077,0
MutexBased,300,195000,195000,36370,1
MutexBased,300,195000,108528,20934,0
MutexBased,400,195000,195000,35004,1
MutexBased,400,195000,143834,26229,0
MutexBased,500,195000,195000,33193,1
MutexBased,500,195000,151328,24255,0
